Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph,travel_time_minutes,adjusted_speed,adjusted_travel_time,start_zone,end_zone,zone
TRIP_01877,Vasant Kunj,Hauz Khas,5.36,Morning Peak,Weekend,Clear,Medium,Main Road,28.8,11.2,24.48,13.137254901960784,South,Other,South Delhi
TRIP_01878,Karol Bagh,Chandni Chowk,3.94,Evening Peak,Weekday,Clear,Very High,Inner Road,8.3,31.4,7.055000000000001,33.508150248051024,Central,Central,Central Delhi
TRIP_01879,Chandni Chowk,Civil Lines,3.35,Evening Peak,Weekday,Clear,Very High,Inner Road,9.5,21.4,8.075,24.891640866873068,Central,Other,Central Delhi
TRIP_01880,AIIMS,Saket,4.77,Afternoon,Weekend,Clear,Low,Inner Road,14.8,19.1,12.58,22.750397456279806,Other,South,Other
TRIP_01881,Saket,Vasant Kunj,4.88,Morning Peak,Weekday,Clear,Low,Main Road,39.0,7.4,33.15,8.832579185520363,South,South,South Delhi
TRIP_01882,Civil Lines,Punjabi Bagh,9.27,Afternoon,Weekend,Clear,Medium,Inner Road,24.1,24.3,20.485,27.151574322675128,Other,West,Other
TRIP_01883,Saket,Chandni Chowk,14.23,Afternoon,Weekend,Clear,Medium,Highway,48.3,17.6,41.055,20.7964925100475,South,Central,South Delhi
TRIP_01884,Hauz Khas,Saket,2.85,Afternoon,Weekday,Rain,High,Inner Road,10.6,16.2,9.01,18.97891231964484,Other,South,Other
TRIP_01885,Preet Vihar,Kalkaji,12.39,Evening Peak,Weekday,Clear,High,Main Road,23.8,31.2,20.23,36.747404844290664,Other,South,Other
TRIP_01886,Greater Kailash,Chandni Chowk,11.55,Afternoon,Weekend,Clear,Low,Main Road,56.2,12.2,47.77,14.507012769520621,South,Central,South Delhi
TRIP_01887,AIIMS,Preet Vihar,11.51,Morning Peak,Weekday,Clear,High,Highway,32.1,21.0,27.285,25.31061022539857,Other,Other,Other
TRIP_01888,Lajpat Nagar,Nehru Place,2.8,Evening Peak,Weekend,Rain,Very High,Inner Road,6.6,24.8,5.609999999999999,29.946524064171125,Other,Other,Other
TRIP_01889,Noida Sector 18,Shahdara,12.02,Afternoon,Weekday,Clear,Medium,Main Road,33.2,21.6,28.220000000000002,25.55634301913536,Other,Other,Other
TRIP_01890,AIIMS,Greater Kailash,3.26,Afternoon,Weekday,Clear,Very High,Main Road,11.8,16.3,10.030000000000001,19.501495513459616,Other,South,Other
TRIP_01891,Karol Bagh,IGI Airport,13.83,Evening Peak,Weekday,Heatwave,Very High,Main Road,11.4,75.1,9.69,85.63467492260062,Central,Other,Central Delhi
TRIP_01892,Model Town,Civil Lines,5.0,Morning Peak,Weekend,Rain,Low,Inner Road,18.4,16.7,15.639999999999999,19.18158567774936,North,Other,North Delhi
TRIP_01893,Rohini,Hauz Khas,26.29,Morning Peak,Weekend,Clear,Very High,Highway,18.8,83.3,15.98,98.71088861076345,North,Other,North Delhi
TRIP_01894,Nehru Place,AIIMS,4.68,Afternoon,Weekday,Heatwave,Low,Inner Road,24.0,13.7,20.4,13.76470588235294,Other,Other,Other
TRIP_01895,Punjabi Bagh,Hauz Khas,14.84,Afternoon,Weekday,Clear,Medium,Main Road,38.6,23.7,32.81,27.138067662298077,West,Other,West Delhi
TRIP_01896,Dwarka,Shahdara,25.37,Morning Peak,Weekend,Rain,High,Main Road,13.6,111.5,11.559999999999999,131.67820069204154,West,Other,West Delhi
TRIP_01897,Vasant Kunj,Noida Sector 18,17.44,Evening Peak,Weekday,Clear,Very High,Highway,16.8,62.9,14.28,73.27731092436976,South,Other,South Delhi
TRIP_01898,Hauz Khas,Shahdara,16.26,Afternoon,Weekday,Clear,Medium,Highway,59.8,17.1,50.83,19.19338973047413,Other,Other,Other
TRIP_01899,Janakpuri,Pitampura,10.13,Evening Peak,Weekend,Clear,Very High,Main Road,13.1,47.3,11.135,54.584643017512356,West,North,West Delhi
TRIP_01900,Civil Lines,Janakpuri,14.89,Evening Peak,Weekday,Clear,High,Highway,31.4,28.5,26.689999999999998,33.47321094042713,Other,West,Other
TRIP_01901,Pitampura,Nehru Place,20.88,Morning Peak,Weekday,Clear,Very High,Highway,20.8,59.9,17.68,70.85972850678733,North,Other,Other
TRIP_01902,Rohini,Shahdara,24.21,Evening Peak,Weekday,Fog,Very High,Main Road,5.2,283.6,4.42,328.6425339366516,North,Other,North Delhi
TRIP_01903,Rohini,AIIMS,25.2,Afternoon,Weekday,Rain,High,Inner Road,8.6,173.6,7.31,206.83994528043775,North,Other,North Delhi
TRIP_01904,Greater Kailash,Rohini,28.43,Night,Weekday,Clear,Low,Highway,62.8,27.4,53.379999999999995,31.95578868490071,South,North,South Delhi
TRIP_01905,Dwarka,Kalkaji,21.07,Evening Peak,Weekday,Clear,Very High,Highway,20.2,63.0,17.169999999999998,73.628421665696,West,South,West Delhi
TRIP_01906,Saket,Civil Lines,17.43,Evening Peak,Weekday,Clear,Very High,Inner Road,7.7,138.1,6.545,159.7860962566845,South,Other,South Delhi
TRIP_01907,Okhla,Hauz Khas,7.23,Night,Weekend,Clear,Low,Main Road,39.0,11.3,33.15,13.085972850678735,Other,Other,Other
TRIP_01908,Rajouri Garden,Pitampura,6.43,Evening Peak,Weekday,Clear,Very High,Inner Road,9.2,42.6,7.819999999999999,49.33503836317136,West,North,Other
TRIP_01909,Greater Kailash,Hauz Khas,3.32,Morning Peak,Weekend,Clear,Medium,Main Road,42.9,4.6,36.464999999999996,5.462772521596051,South,Other,South Delhi
TRIP_01910,Lajpat Nagar,Civil Lines,12.32,Morning Peak,Weekday,Heatwave,Very High,Highway,15.6,48.2,13.26,55.74660633484163,Other,Other,Other
TRIP_01911,Chandni Chowk,Kalkaji,12.95,Evening Peak,Weekday,Rain,Very High,Main Road,7.8,103.9,6.63,117.1945701357466,Central,South,Central Delhi
TRIP_01912,AIIMS,Connaught Place,7.18,Night,Weekend,Clear,Low,Main Road,40.2,10.6,34.17,12.607550482879718,Other,Central,Other
TRIP_01913,Greater Kailash,IGI Airport,13.13,Night,Weekday,Rain,Low,Main Road,24.2,32.5,20.57,38.29849295089937,South,Other,South Delhi
TRIP_01914,Nehru Place,IGI Airport,14.99,Evening Peak,Weekend,Clear,Medium,Highway,51.3,18.1,43.605,20.62607499140007,Other,Other,Other
TRIP_01915,Greater Kailash,Nehru Place,1.9,Morning Peak,Weekday,Clear,Very High,Main Road,13.1,8.5,11.135,10.237988325101032,South,Other,South Delhi
TRIP_01916,Rajouri Garden,Civil Lines,10.68,Evening Peak,Weekday,Clear,Very High,Main Road,10.1,66.4,8.584999999999999,74.64181712288877,West,Other,Other
TRIP_01917,Vasant Kunj,Janakpuri,13.24,Afternoon,Weekend,Clear,High,Main Road,23.4,35.9,19.889999999999997,39.9396681749623,South,West,South Delhi
TRIP_01918,Nehru Place,Saket,5.32,Night,Weekday,Clear,Low,Main Road,56.6,5.7,48.11,6.634795260860528,Other,South,Other
TRIP_01919,Civil Lines,Greater Kailash,14.87,Afternoon,Weekday,Clear,Medium,Main Road,40.4,22.4,34.339999999999996,25.981362842166572,Other,South,Other
TRIP_01920,Lajpat Nagar,Dwarka,18.84,Evening Peak,Weekday,Rain,High,Highway,28.1,40.9,23.885,47.32677412602051,Other,West,Other
TRIP_01921,Civil Lines,IGI Airport,18.43,Afternoon,Weekday,Heatwave,Very High,Highway,17.8,73.1,15.13,73.08658294778586,Other,Other,Other
TRIP_01922,Connaught Place,Shahdara,8.44,Morning Peak,Weekend,Rain,Medium,Main Road,28.3,18.6,24.055,21.051756391602574,Central,Other,Central Delhi
TRIP_01923,Punjabi Bagh,Vasant Kunj,16.74,Night,Weekend,Clear,Medium,Main Road,36.6,30.1,31.11,32.2854387656702,West,South,West Delhi
TRIP_01924,Okhla,Nehru Place,2.67,Night,Weekend,Clear,Medium,Main Road,37.6,4.2,31.96,5.012515644555695,Other,Other,Other
TRIP_01925,Rajouri Garden,Nehru Place,16.77,Evening Peak,Weekday,Clear,Medium,Highway,50.3,20.0,42.754999999999995,23.534089580166064,West,Other,Other
TRIP_01926,Model Town,Connaught Place,9.58,Afternoon,Weekday,Rain,High,Inner Road,8.0,79.6,6.8,84.52941176470588,North,Central,North Delhi
TRIP_01927,Kalkaji,Rajouri Garden,17.69,Evening Peak,Weekday,Clear,High,Main Road,20.2,53.9,17.169999999999998,61.817122888759485,South,West,South Delhi
TRIP_01928,Rajouri Garden,Preet Vihar,16.6,Evening Peak,Weekday,Clear,High,Main Road,24.0,46.3,20.4,48.82352941176471,West,Other,Other
TRIP_01929,Shahdara,Janakpuri,20.44,Afternoon,Weekday,Heatwave,Low,Highway,65.0,19.4,55.25,22.197285067873302,Other,West,Other
TRIP_01930,Preet Vihar,Karol Bagh,10.02,Evening Peak,Weekday,Clear,Medium,Main Road,40.2,14.5,34.17,17.594381035996484,Other,Central,Other
TRIP_01931,Saket,Noida Sector 18,12.72,Afternoon,Weekend,Fog,Low,Inner Road,20.7,37.5,17.595,43.37595907928389,South,Other,South Delhi
TRIP_01932,Vasant Kunj,Noida Sector 18,17.44,Morning Peak,Weekend,Rain,Medium,Highway,33.4,31.1,28.389999999999997,36.85804860866503,South,Other,South Delhi
TRIP_01933,Mayur Vihar,IGI Airport,20.09,Morning Peak,Weekday,Clear,High,Highway,31.3,37.6,26.605,45.307273068971995,Other,Other,Other
TRIP_01934,Dwarka,Preet Vihar,24.67,Evening Peak,Weekday,Fog,High,Highway,19.1,81.2,16.235,91.1733908222975,West,Other,West Delhi
TRIP_01935,Pitampura,Kalkaji,22.07,Evening Peak,Weekend,Clear,Medium,Main Road,45.1,30.1,38.335,34.54284596321899,North,South,Other
TRIP_01936,Lajpat Nagar,Greater Kailash,2.6,Morning Peak,Weekend,Clear,High,Main Road,27.3,5.8,23.205,6.722689075630253,Other,South,Other
TRIP_01937,Hauz Khas,Okhla,7.23,Afternoon,Weekday,Rain,High,Main Road,20.6,22.1,17.51,24.77441462021702,Other,Other,Other
TRIP_01938,Shahdara,Okhla,15.92,Afternoon,Weekday,Clear,High,Main Road,30.8,30.8,26.18,36.48586707410237,Other,Other,Other
TRIP_01939,Rajouri Garden,Greater Kailash,15.57,Evening Peak,Weekday,Clear,Very High,Main Road,9.9,98.9,8.415000000000001,111.01604278074865,West,South,Other
TRIP_01940,Nehru Place,Greater Kailash,1.9,Afternoon,Weekend,Fog,High,Inner Road,10.2,11.0,8.67,13.148788927335639,Other,South,Other
TRIP_01941,IGI Airport,Chandni Chowk,16.54,Evening Peak,Weekday,Fog,High,Main Road,10.0,102.7,8.5,116.75294117647059,Other,Central,Other
TRIP_01942,Vasant Kunj,Punjabi Bagh,16.74,Evening Peak,Weekday,Clear,High,Inner Road,11.4,91.7,9.69,103.6532507739938,South,West,South Delhi
TRIP_01943,Connaught Place,Mayur Vihar,7.89,Evening Peak,Weekday,Clear,Very High,Main Road,10.0,47.4,8.5,55.694117647058825,Central,Other,Central Delhi
TRIP_01944,Model Town,Saket,21.24,Afternoon,Weekend,Rain,Medium,Highway,31.0,42.9,26.349999999999998,48.36432637571157,North,South,North Delhi
TRIP_01945,Connaught Place,Janakpuri,12.63,Morning Peak,Weekend,Heatwave,Low,Main Road,35.4,22.2,30.089999999999996,25.184446660019944,Central,West,Central Delhi
TRIP_01946,Janakpuri,Kalkaji,18.68,Morning Peak,Weekday,Clear,High,Main Road,19.1,59.0,16.235,69.03603326147213,West,South,West Delhi
TRIP_01947,Lajpat Nagar,Saket,5.89,Afternoon,Weekend,Clear,High,Inner Road,13.2,29.3,11.219999999999999,31.49732620320856,Other,South,Other
TRIP_01948,Kalkaji,Punjabi Bagh,18.89,Afternoon,Weekday,Rain,Low,Main Road,30.5,39.3,25.925,43.71841851494696,South,West,South Delhi
TRIP_01949,Janakpuri,Vasant Kunj,13.24,Night,Weekday,Heatwave,Low,Highway,56.3,16.2,47.855,16.600146275206356,West,South,West Delhi
TRIP_01950,Chandni Chowk,Mayur Vihar,7.47,Morning Peak,Weekend,Clear,High,Main Road,30.2,14.7,25.669999999999998,17.46007012076354,Central,Other,Central Delhi
TRIP_01951,Civil Lines,Nehru Place,14.85,Evening Peak,Weekday,Clear,Very High,Main Road,12.0,73.4,10.2,87.3529411764706,Other,Other,Other
TRIP_01952,Shahdara,IGI Airport,22.57,Afternoon,Weekday,Clear,Very High,Highway,20.9,65.3,17.764999999999997,76.228539262595,Other,Other,Other
TRIP_01953,Greater Kailash,Civil Lines,14.87,Afternoon,Weekend,Clear,Medium,Highway,54.1,16.7,45.985,19.401978906165052,South,Other,South Delhi
TRIP_01954,Preet Vihar,Karol Bagh,10.02,Evening Peak,Weekday,Clear,High,Main Road,26.7,22.4,22.695,26.49041639127561,Other,Central,Other
TRIP_01955,Dwarka,Mayur Vihar,24.43,Evening Peak,Weekday,Fog,Medium,Highway,37.4,40.8,31.79,46.10883925762818,West,Other,West Delhi
TRIP_01956,Saket,Chandni Chowk,14.23,Evening Peak,Weekday,Clear,High,Main Road,29.3,33.5,24.905,34.28227263601686,South,Central,South Delhi
TRIP_01957,Saket,Punjabi Bagh,17.62,Morning Peak,Weekend,Heatwave,Medium,Main Road,37.1,29.8,31.535,33.5246551450769,South,West,South Delhi
TRIP_01958,Pitampura,Janakpuri,10.13,Afternoon,Weekend,Clear,Low,Highway,64.3,9.3,54.654999999999994,11.120665995791786,North,West,Other
TRIP_01959,Kalkaji,Civil Lines,16.3,Night,Weekday,Clear,Low,Main Road,58.5,16.3,49.725,19.66817496229261,South,Other,South Delhi
TRIP_01960,Mayur Vihar,Kalkaji,9.67,Afternoon,Weekday,Clear,Medium,Main Road,40.2,14.2,34.17,16.97980684811238,Other,South,Other
TRIP_01961,Nehru Place,Saket,5.32,Afternoon,Weekday,Clear,High,Main Road,27.3,12.1,23.205,13.755656108597286,Other,South,Other
TRIP_01962,Rajouri Garden,Pitampura,6.43,Night,Weekday,Fog,Low,Main Road,31.9,13.0,27.115,14.228286926055688,West,North,Other
TRIP_01963,Punjabi Bagh,Dwarka,11.86,Morning Peak,Weekday,Rain,Medium,Highway,32.6,25.7,27.71,25.680259833994945,West,West,West Delhi
TRIP_01964,Model Town,Lajpat Nagar,16.71,Evening Peak,Weekend,Fog,Low,Inner Road,21.0,53.5,17.849999999999998,56.16806722689076,North,Other,North Delhi
TRIP_01965,Kalkaji,Vasant Kunj,9.44,Morning Peak,Weekday,Clear,Very High,Main Road,10.7,54.2,9.094999999999999,62.27597581088511,South,South,South Delhi
TRIP_01966,Mayur Vihar,IGI Airport,20.09,Afternoon,Weekday,Clear,Low,Highway,62.3,19.7,52.955,22.76272306675479,Other,Other,Other
TRIP_01967,Nehru Place,Dwarka,20.8,Afternoon,Weekday,Clear,Very High,Highway,20.0,63.4,17.0,73.41176470588236,Other,West,Other
TRIP_01968,Janakpuri,Punjabi Bagh,6.67,Morning Peak,Weekday,Rain,Medium,Inner Road,10.4,39.0,8.84,45.27149321266968,West,West,West Delhi
TRIP_01969,Noida Sector 18,Saket,12.72,Afternoon,Weekday,Heatwave,Medium,Main Road,42.1,17.9,35.785000000000004,21.327371803828417,Other,South,Other
TRIP_01970,Kalkaji,Rajouri Garden,17.69,Afternoon,Weekday,Fog,Medium,Inner Road,15.5,68.2,13.174999999999999,80.56166982922203,South,West,South Delhi
TRIP_01971,Dwarka,Hauz Khas,15.78,Morning Peak,Weekday,Fog,Medium,Highway,28.1,38.6,23.885,39.639941385806985,West,Other,West Delhi
TRIP_01972,Rohini,Mayur Vihar,27.72,Afternoon,Weekday,Clear,Medium,Highway,60.7,27.2,51.595,32.23568175210776,North,Other,North Delhi
TRIP_01973,Preet Vihar,Kalkaji,12.39,Morning Peak,Weekday,Clear,Medium,Highway,51.0,14.2,43.35,17.14878892733564,Other,South,Other
TRIP_01974,Greater Kailash,Rajouri Garden,15.57,Afternoon,Weekday,Fog,High,Main Road,12.2,75.5,10.37,90.08678881388622,South,West,South Delhi
TRIP_01975,Nehru Place,Okhla,2.67,Night,Weekday,Clear,Low,Main Road,50.5,3.2,42.925,3.7320908561444384,Other,Other,Other
TRIP_01976,Kalkaji,Dwarka,21.07,Morning Peak,Weekend,Rain,Low,Highway,52.1,24.1,44.285,28.5469120469685,South,West,South Delhi
TRIP_01977,Saket,Lajpat Nagar,5.89,Morning Peak,Weekday,Clear,Very High,Inner Road,8.1,45.6,6.885,51.328976034858385,South,Other,South Delhi
TRIP_01978,Punjabi Bagh,Dwarka,11.86,Afternoon,Weekday,Rain,Very High,Main Road,9.6,75.7,8.16,87.20588235294117,West,West,West Delhi
TRIP_01979,Noida Sector 18,Rohini,33.01,Morning Peak,Weekday,Fog,Medium,Highway,26.3,79.6,22.355,88.59762916573473,Other,North,Other
TRIP_01980,Hauz Khas,Janakpuri,13.61,Afternoon,Weekday,Clear,Medium,Inner Road,16.8,49.3,14.28,57.18487394957984,Other,West,Other
TRIP_01981,Dwarka,Pitampura,15.04,Evening Peak,Weekend,Clear,High,Highway,38.9,23.6,33.065,27.291698170270678,West,North,West Delhi
TRIP_01982,Janakpuri,IGI Airport,7.4,Night,Weekday,Clear,Low,Main Road,48.1,9.0,40.885,10.85972850678733,West,Other,West Delhi
TRIP_01983,Shahdara,AIIMS,14.08,Evening Peak,Weekday,Fog,Very High,Main Road,8.0,104.2,6.8,124.23529411764707,Other,Other,Other
TRIP_01984,Model Town,Preet Vihar,12.75,Evening Peak,Weekday,Clear,Very High,Main Road,9.8,82.1,8.33,91.83673469387755,North,Other,North Delhi
TRIP_01985,Noida Sector 18,Nehru Place,7.47,Afternoon,Weekday,Clear,High,Main Road,21.3,22.0,18.105,24.755592377796187,Other,Other,Other
TRIP_01986,Rohini,IGI Airport,21.91,Afternoon,Weekday,Clear,Very High,Highway,18.0,71.6,15.299999999999999,85.92156862745098,North,Other,North Delhi
TRIP_01987,Dwarka,Nehru Place,20.8,Night,Weekday,Clear,Low,Main Road,35.5,41.7,30.175,41.358740679370335,West,Other,West Delhi
TRIP_01988,Vasant Kunj,Dwarka,13.52,Morning Peak,Weekday,Clear,Very High,Main Road,9.8,85.3,8.33,97.38295318127251,South,West,South Delhi
TRIP_01989,AIIMS,Civil Lines,12.66,Morning Peak,Weekday,Fog,Medium,Main Road,19.1,44.3,16.235,46.787804126886364,Other,Other,Other
TRIP_01990,Shahdara,Chandni Chowk,6.2,Afternoon,Weekday,Rain,Medium,Main Road,23.8,18.7,20.23,18.388531883341575,Other,Central,Other
TRIP_01991,Chandni Chowk,Janakpuri,14.33,Afternoon,Weekend,Clear,Medium,Inner Road,27.9,32.6,23.715,36.25553447185326,Central,West,Central Delhi
TRIP_01992,Chandni Chowk,Punjabi Bagh,9.93,Afternoon,Weekday,Clear,High,Main Road,18.7,31.8,15.895,37.48348537275873,Central,West,Central Delhi
TRIP_01993,Preet Vihar,Dwarka,24.67,Night,Weekday,Clear,Medium,Inner Road,23.5,65.0,19.974999999999998,74.1026282853567,Other,West,Other
TRIP_01994,Janakpuri,Kalkaji,18.68,Afternoon,Weekday,Heatwave,High,Highway,34.6,34.2,29.41,38.10948656919415,West,South,West Delhi
TRIP_01995,Chandni Chowk,Punjabi Bagh,9.93,Morning Peak,Weekend,Rain,Medium,Main Road,23.1,27.1,19.635,30.343773873185636,Central,West,Central Delhi
TRIP_01996,Dwarka,Hauz Khas,15.78,Morning Peak,Weekday,Clear,High,Main Road,27.2,34.9,23.119999999999997,40.95155709342561,West,Other,West Delhi
TRIP_01997,Dwarka,Janakpuri,5.26,Evening Peak,Weekday,Clear,Low,Highway,62.1,5.7,52.785,5.978971298664393,West,West,West Delhi
TRIP_01998,Preet Vihar,Model Town,12.75,Evening Peak,Weekday,Clear,Very High,Main Road,15.0,52.5,12.75,60.0,Other,North,Other
TRIP_01999,Rohini,Chandni Chowk,20.26,Afternoon,Weekday,Clear,Low,Main Road,47.6,25.8,40.46,30.04448838358873,North,Central,North Delhi
TRIP_02000,Saket,Vasant Kunj,4.88,Morning Peak,Weekday,Rain,Low,Main Road,31.3,9.3,26.605,11.005450103364028,South,South,South Delhi
TRIP_02001,Lajpat Nagar,Saket,5.89,Evening Peak,Weekday,Fog,Very High,Inner Road,4.8,77.9,4.08,86.61764705882352,Other,South,Other
TRIP_02002,Chandni Chowk,IGI Airport,16.54,Evening Peak,Weekday,Rain,High,Inner Road,7.8,126.7,6.63,149.68325791855204,Central,Other,Central Delhi
TRIP_02003,Nehru Place,Kalkaji,1.51,Evening Peak,Weekday,Clear,Very High,Inner Road,9.5,9.5,8.075,11.21981424148607,Other,South,Other
TRIP_02004,Okhla,Dwarka,23.01,Night,Weekday,Heatwave,Low,Main Road,45.3,30.9,38.504999999999995,35.85508375535645,Other,West,Other
TRIP_02005,Nehru Place,Rohini,29.42,Morning Peak,Weekend,Clear,Medium,Highway,63.9,27.4,54.315,32.49930958298813,Other,North,Other
TRIP_02006,AIIMS,Nehru Place,4.68,Evening Peak,Weekend,Clear,High,Inner Road,15.9,20.5,13.515,20.776914539400664,Other,Other,Other
TRIP_02007,Dwarka,Shahdara,25.37,Afternoon,Weekday,Fog,Medium,Highway,30.9,49.9,26.264999999999997,57.955454026270715,West,Other,West Delhi
TRIP_02008,Saket,Hauz Khas,2.85,Morning Peak,Weekend,Clear,Medium,Inner Road,27.5,6.5,23.375,7.315508021390375,South,Other,South Delhi
TRIP_02009,Model Town,Hauz Khas,18.43,Afternoon,Weekday,Fog,Very High,Main Road,7.8,138.0,6.63,166.78733031674207,North,Other,North Delhi
TRIP_02010,Noida Sector 18,Hauz Khas,12.51,Evening Peak,Weekday,Rain,High,Main Road,13.5,55.3,11.475,65.41176470588236,Other,Other,Other
TRIP_02011,IGI Airport,Saket,11.0,Night,Weekday,Rain,Medium,Highway,46.2,16.2,39.27,16.80672268907563,Other,South,Other
TRIP_02012,Vasant Kunj,IGI Airport,6.9,Morning Peak,Weekday,Heatwave,Medium,Main Road,37.3,11.3,31.705,13.057877306418547,South,Other,South Delhi
TRIP_02013,Okhla,Preet Vihar,12.45,Afternoon,Weekday,Clear,Medium,Highway,58.9,13.0,50.065,14.920603215819435,Other,Other,Other
TRIP_02014,Lajpat Nagar,Mayur Vihar,7.45,Evening Peak,Weekday,Clear,Medium,Highway,48.1,9.2,40.885,10.933105050752111,Other,Other,Other
TRIP_02015,Nehru Place,Shahdara,14.22,Afternoon,Weekend,Fog,Medium,Inner Road,9.2,98.3,7.819999999999999,109.10485933503838,Other,Other,Other
TRIP_02016,Civil Lines,Chandni Chowk,3.35,Evening Peak,Weekday,Clear,High,Inner Road,18.0,12.8,15.299999999999999,13.137254901960786,Other,Central,Other
TRIP_02017,Dwarka,Rajouri Garden,9.64,Evening Peak,Weekday,Clear,Very High,Highway,16.3,36.1,13.855,41.746661854926025,West,West,West Delhi
TRIP_02018,Saket,Civil Lines,17.43,Evening Peak,Weekday,Clear,Very High,Main Road,9.7,116.5,8.245,126.84050939963615,South,Other,South Delhi
TRIP_02019,Greater Kailash,Model Town,19.14,Afternoon,Weekend,Fog,High,Highway,22.4,53.1,19.04,60.31512605042017,South,North,South Delhi
TRIP_02020,Hauz Khas,Rohini,26.29,Afternoon,Weekday,Rain,Medium,Inner Road,15.4,99.5,13.09,120.50420168067227,Other,North,Other
TRIP_02021,Punjabi Bagh,Chandni Chowk,9.93,Morning Peak,Weekday,Clear,High,Main Road,18.1,32.9,15.385000000000002,38.726031849203764,West,Central,West Delhi
TRIP_02022,Civil Lines,Vasant Kunj,19.08,Morning Peak,Weekday,Fog,Very High,Highway,8.7,132.6,7.395,154.80730223123732,Other,South,Other
TRIP_02023,Chandni Chowk,Greater Kailash,11.55,Morning Peak,Weekday,Clear,High,Highway,43.4,16.8,36.89,18.785578747628083,Central,South,Central Delhi
TRIP_02024,Saket,Preet Vihar,15.46,Afternoon,Weekend,Clear,High,Main Road,29.1,33.0,24.735,37.501516070345666,South,Other,South Delhi
TRIP_02025,Noida Sector 18,Rajouri Garden,21.63,Morning Peak,Weekend,Rain,Medium,Inner Road,19.7,65.5,16.744999999999997,77.50373245745,Other,West,Other
TRIP_02026,Pitampura,AIIMS,17.0,Evening Peak,Weekend,Clear,Low,Main Road,37.0,29.8,31.45,32.432432432432435,North,Other,Other
TRIP_02027,Preet Vihar,Shahdara,3.56,Morning Peak,Weekday,Clear,Very High,Inner Road,8.0,26.5,6.8,31.411764705882355,Other,Other,Other
